Table,Column,Peril,Country,Model
eqlipc,FIRE6,eq,li,0
eqlipc,FIRE7,eq,li,0
eqlipc,FIRE8,eq,li,0
eqlipc,FIREUNC,eq,li,0
eqlipc,GDMID,eq,li,0
eqlipc,GEOID,eq,li,0
eqlipc,GWD,eq,li,0
eqlipc,LAND,eq,li,0
eqlipc,LANDCV,eq,li,0
eqlipc,LANDUNC,eq,li,0
eqlipc,LIQ,eq,li,0
eqlipc,LIQCV,eq,li,0
eqlipc,LIQUNC,eq,li,0
eqlipc,N160CS,eq,li,0
eqlipc,NDVI,eq,li,0
eqlipc,PHI,eq,li,0
eqlipc,PRECIP,eq,li,0
eqlipc,ROUGH,eq,li,0
eqlipc,SLOPE,eq,li,0
eqlipc,SOIL,eq,li,0
eqlipc,SOILPERIOD,eq,li,0
eqlipc,SOILPEROIDUNC,eq,li,0
eqlipc,SOILTHICKNESS,eq,li,0
eqlipc,SOILUNC,eq,li,0
eqlipc,SOILVS,eq,li,0
eqlipc,STATECODE,eq,li,0
eqlipc,T15,eq,li,0
eqlipc,TOPO,eq,li,0
eqlipc,WFF,eq,li,0
eqlivrg_geoid,STATECODE,eq,li,0
eqlivrg_geoid,VRGHAZARD,eq,li,0
eqlivrgliq,CRITD,eq,li,0
eqlivrgliq,DC,eq,li,0
eqlivrgliq,DI,eq,li,0
eqlivrgliq,DISTRIV,eq,li,0
eqlivrgliq,GEOID,eq,li,0
eqlivrgliq,HAZ,eq,li,0
eqlivrgliq,HAZUNC,eq,li,0
eqlivrgliq,LIQCV,eq,li,0
eqlivrgliq,N160CS,eq,li,0
eqlivrgliq,T15,eq,li,0
eqlivrgliq,WFF,eq,li,0
eqlivrgsoil,GEOID,eq,li,0
eqlivrgsoil,HAZ,eq,li,0
eqlivrgsoil,HAZUNC,eq,li,0
eqlucr,BASINID,eq,lu,0
eqlucr,COHES,eq,lu,0
eqlucr,CRITD,eq,lu,0
eqlucr,CTI,eq,lu,0
eqlucr,DC,eq,lu,0
eqlucr,DI,eq,lu,0
eqlucr,DISTRIV,eq,lu,0
eqlucr,ELEV,eq,lu,0
eqlucr,EQBI,eq,lu,0
eqlucr,FIRE,eq,lu,0
eqlucr,FIRE1,eq,lu,0
eqlucr,FIRE2,eq,lu,0
eqlucr,FIRE3,eq,lu,0
eqlucr,FIRE4,eq,lu,0
eqlucr,FIRE5,eq,lu,0
eqlucr,FIRE6,eq,lu,0
eqlucr,FIRE7,eq,lu,0
eqlucr,FIRE8,eq,lu,0
eqlucr,FIREUNC,eq,lu,0
eqlucr,GDMID,eq,lu,0
eqlucr,GEOID,eq,lu,0
eqlucr,GWD,eq,lu,0
eqlucr,LAND,eq,lu,0
eqlucr,LANDCV,eq,lu,0
eqlucr,LANDUNC,eq,lu,0
eqlucr,LIQ,eq,lu,0
eqlucr,LIQCV,eq,lu,0
eqlucr,LIQUNC,eq,lu,0
eqlucr,N160CS,eq,lu,0
eqlucr,NDVI,eq,lu,0
eqlucr,PHI,eq,lu,0
eqlucr,PRECIP,eq,lu,0
eqlucr,ROUGH,eq,lu,0
eqlucr,SLOPE,eq,lu,0
eqlucr,SOIL,eq,lu,0
eqlucr,SOILPERIOD,eq,lu,0
eqlucr,SOILPEROIDUNC,eq,lu,0
eqlucr,SOILTHICKNESS,eq,lu,0
eqlucr,SOILUNC,eq,lu,0
eqlucr,SOILVS,eq,lu,0
eqlucr,T15,eq,lu,0
eqlucr,TOPO,eq,lu,0
eqlucr,WFF,eq,lu,0
eqlupc,BASINID,eq,lu,0
eqlupc,COHES,eq,lu,0
eqlupc,CRITD,eq,lu,0
eqlupc,CTI,eq,lu,0
eqlupc,DC,eq,lu,0
eqlupc,DI,eq,lu,0
eqlupc,DISTRIV,eq,lu,0
eqlupc,ELEV,eq,lu,0
eqlupc,EQBI,eq,lu,0
eqlupc,FIRE,eq,lu,0
eqlupc,FIRE1,eq,lu,0
eqlupc,FIRE2,eq,lu,0
eqlupc,FIRE3,eq,lu,0
eqlupc,FIRE4,eq,lu,0
eqlupc,FIRE5,eq,lu,0
eqlupc,FIRE6,eq,lu,0
eqlupc,FIRE7,eq,lu,0
eqlupc,FIRE8,eq,lu,0
eqlupc,FIREUNC,eq,lu,0
eqlupc,GDMID,eq,lu,0
eqlupc,GEOID,eq,lu,0
eqlupc,GWD,eq,lu,0
eqlupc,LAND,eq,lu,0
eqlupc,LANDCV,eq,lu,0
eqlupc,LANDUNC,eq,lu,0
eqlupc,LIQ,eq,lu,0
eqlupc,LIQCV,eq,lu,0
eqlupc,LIQUNC,eq,lu,0
eqlupc,N160CS,eq,lu,0
eqlupc,NDVI,eq,lu,0
eqlupc,PHI,eq,lu,0
eqlupc,PRECIP,eq,lu,0
eqlupc,ROUGH,eq,lu,0
eqlupc,SLOPE,eq,lu,0
eqlupc,SOIL,eq,lu,0
eqlupc,SOILPERIOD,eq,lu,0
eqlupc,SOILPEROIDUNC,eq,lu,0
eqlupc,SOILTHICKNESS,eq,lu,0
eqlupc,SOILUNC,eq,lu,0
eqlupc,SOILVS,eq,lu,0
eqlupc,STATECODE,eq,lu,0
eqlupc,T15,eq,lu,0
eqlupc,TOPO,eq,lu,0
eqlupc,WFF,eq,lu,0
eqluvrg_geoid,STATECODE,eq,lu,0
eqluvrg_geoid,VRGHAZARD,eq,lu,0
eqluvrgliq,CRITD,eq,lu,0
eqluvrgliq,DC,eq,lu,0
eqluvrgliq,DI,eq,lu,0
eqluvrgliq,DISTRIV,eq,lu,0
eqluvrgliq,GEOID,eq,lu,0
eqluvrgliq,HAZ,eq,lu,0
eqluvrgliq,HAZUNC,eq,lu,0
eqluvrgliq,LIQCV,eq,lu,0
eqluvrgliq,N160CS,eq,lu,0
eqluvrgliq,T15,eq,lu,0
eqluvrgliq,WFF,eq,lu,0
eqluvrgsoil,GEOID,eq,lu,0
eqluvrgsoil,HAZ,eq,lu,0
eqluvrgsoil,HAZUNC,eq,lu,0
eqmxcr,BASINID,eq,mx,NAEQ
eqmxcr,COHES,eq,mx,NAEQ
eqmxcr,CRITD,eq,mx,NAEQ
eqmxcr,CTI,eq,mx,NAEQ
eqmxcr,DC,eq,mx,NAEQ
eqmxcr,DI,eq,mx,NAEQ
eqmxcr,DISTRIV,eq,mx,NAEQ
eqmxcr,ELEV,eq,mx,NAEQ
eqmxcr,EQBI,eq,mx,NAEQ
eqmxcr,FIRE,eq,mx,NAEQ
eqmxcr,FIRE1,eq,mx,NAEQ
eqmxcr,FIRE2,eq,mx,NAEQ
eqmxcr,FIRE3,eq,mx,NAEQ
eqmxcr,FIRE4,eq,mx,NAEQ
eqmxcr,FIRE5,eq,mx,NAEQ
eqmxcr,FIRE6,eq,mx,NAEQ
eqmxcr,FIRE7,eq,mx,NAEQ
eqmxcr,FIRE8,eq,mx,NAEQ
eqmxcr,FIREUNC,eq,mx,NAEQ
eqmxcr,GDMID,eq,mx,NAEQ
eqmxcr,GEOID,eq,mx,NAEQ
eqmxcr,GWD,eq,mx,NAEQ
eqmxcr,LAND,eq,mx,NAEQ
eqmxcr,LANDCV,eq,mx,NAEQ
eqmxcr,LANDUNC,eq,mx,NAEQ
eqmxcr,LIQ,eq,mx,NAEQ
eqmxcr,LIQCV,eq,mx,NAEQ
eqmxcr,LIQUNC,eq,mx,NAEQ
eqmxcr,N160CS,eq,mx,NAEQ
eqmxcr,NDVI,eq,mx,NAEQ
eqmxcr,PHI,eq,mx,NAEQ
eqmxcr,PRECIP,eq,mx,NAEQ
eqmxcr,ROUGH,eq,mx,NAEQ
eqmxcr,SLOPE,eq,mx,NAEQ
eqmxcr,SOIL,eq,mx,NAEQ
eqmxcr,SOILPERIOD,eq,mx,NAEQ
eqmxcr,SOILPEROIDUNC,eq,mx,NAEQ
eqmxcr,SOILTHICKNESS,eq,mx,NAEQ
eqmxcr,SOILUNC,eq,mx,NAEQ
eqmxcr,SOILVS,eq,mx,NAEQ
eqmxcr,T15,eq,mx,NAEQ
eqmxcr,TOPO,eq,mx,NAEQ
eqmxcr,WFF,eq,mx,NAEQ
eqmxcy,BASINID,eq,mx,NAEQ
eqmxcy,COHES,eq,mx,NAEQ
eqmxcy,CRITD,eq,mx,NAEQ
eqmxcy,CTI,eq,mx,NAEQ
eqmxcy,DC,eq,mx,NAEQ
eqmxcy,DI,eq,mx,NAEQ
eqmxcy,DISTRIV,eq,mx,NAEQ
eqmxcy,ELEV,eq,mx,NAEQ
eqmxcy,EQBI,eq,mx,NAEQ
eqmxcy,FIRE,eq,mx,NAEQ
eqmxcy,FIRE1,eq,mx,NAEQ
eqmxcy,FIRE2,eq,mx,NAEQ
eqmxcy,FIRE3,eq,mx,NAEQ
eqmxcy,FIRE4,eq,mx,NAEQ
eqmxcy,FIRE5,eq,mx,NAEQ
eqmxcy,FIRE6,eq,mx,NAEQ
eqmxcy,FIRE7,eq,mx,NAEQ
eqmxcy,FIRE8,eq,mx,NAEQ
eqmxcy,FIREUNC,eq,mx,NAEQ
eqmxcy,GDMID,eq,mx,NAEQ
eqmxcy,GEOID,eq,mx,NAEQ
eqmxcy,GWD,eq,mx,NAEQ
eqmxcy,LAND,eq,mx,NAEQ
eqmxcy,LANDCV,eq,mx,NAEQ
eqmxcy,LANDUNC,eq,mx,NAEQ
eqmxcy,LIQ,eq,mx,NAEQ
eqmxcy,LIQCV,eq,mx,NAEQ
eqmxcy,LIQUNC,eq,mx,NAEQ
eqmxcy,N160CS,eq,mx,NAEQ
eqmxcy,NDVI,eq,mx,NAEQ
eqmxcy,PHI,eq,mx,NAEQ
eqmxcy,PRECIP,eq,mx,NAEQ
eqmxcy,ROUGH,eq,mx,NAEQ
eqmxcy,SLOPE,eq,mx,NAEQ
eqmxcy,SOIL,eq,mx,NAEQ
eqmxcy,SOILPERIOD,eq,mx,NAEQ
eqmxcy,SOILPEROIDUNC,eq,mx,NAEQ
eqmxcy,SOILTHICKNESS,eq,mx,NAEQ
eqmxcy,SOILUNC,eq,mx,NAEQ
eqmxcy,SOILVS,eq,mx,NAEQ
eqmxcy,STATECODE,eq,mx,NAEQ
eqmxcy,T15,eq,mx,NAEQ
eqmxcy,TOPO,eq,mx,NAEQ
eqmxcy,WFF,eq,mx,NAEQ
eqmxdt,BASINID,eq,mx,NAEQ
eqmxdt,COHES,eq,mx,NAEQ
eqmxdt,CRITD,eq,mx,NAEQ
eqmxdt,CTI,eq,mx,NAEQ
eqmxdt,DC,eq,mx,NAEQ
eqmxdt,DI,eq,mx,NAEQ
eqmxdt,DISTRIV,eq,mx,NAEQ
eqmxdt,ELEV,eq,mx,NAEQ
eqmxdt,EQBI,eq,mx,NAEQ
eqmxdt,FIRE,eq,mx,NAEQ
eqmxdt,FIRE1,eq,mx,NAEQ
eqmxdt,FIRE2,eq,mx,NAEQ
eqmxdt,FIRE3,eq,mx,NAEQ
eqmxdt,FIRE4,eq,mx,NAEQ
eqmxdt,FIRE5,eq,mx,NAEQ
eqmxdt,FIRE6,eq,mx,NAEQ
eqmxdt,FIRE7,eq,mx,NAEQ
eqmxdt,FIRE8,eq,mx,NAEQ
eqmxdt,FIREUNC,eq,mx,NAEQ
eqmxdt,GDMID,eq,mx,NAEQ
eqmxdt,GEOID,eq,mx,NAEQ
eqmxdt,GWD,eq,mx,NAEQ
eqmxdt,LAND,eq,mx,NAEQ
eqmxdt,LANDCV,eq,mx,NAEQ
eqmxdt,LANDUNC,eq,mx,NAEQ
eqmxdt,LIQ,eq,mx,NAEQ
eqmxdt,LIQCV,eq,mx,NAEQ
eqmxdt,LIQUNC,eq,mx,NAEQ
eqmxdt,N160CS,eq,mx,NAEQ
eqmxdt,NDVI,eq,mx,NAEQ
eqmxdt,PHI,eq,mx,NAEQ
eqmxdt,PRECIP,eq,mx,NAEQ
eqmxdt,ROUGH,eq,mx,NAEQ
eqmxdt,SLOPE,eq,mx,NAEQ
eqmxdt,SOIL,eq,mx,NAEQ
eqmxdt,SOILPERIOD,eq,mx,NAEQ
eqmxdt,SOILPEROIDUNC,eq,mx,NAEQ
eqmxdt,SOILTHICKNESS,eq,mx,NAEQ
eqmxdt,SOILUNC,eq,mx,NAEQ
eqmxdt,SOILVS,eq,mx,NAEQ
eqmxdt,STATECODE,eq,mx,NAEQ
eqmxdt,T15,eq,mx,NAEQ
eqmxdt,TOPO,eq,mx,NAEQ
eqmxdt,WFF,eq,mx,NAEQ
eqmxpc,BASINID,eq,mx,NAEQ
eqmxpc,COHES,eq,mx,NAEQ
eqmxpc,CRITD,eq,mx,NAEQ
eqmxpc,CTI,eq,mx,NAEQ
eqmxpc,DC,eq,mx,NAEQ
eqmxpc,DI,eq,mx,NAEQ
eqmxpc,DISTRIV,eq,mx,NAEQ
eqmxpc,ELEV,eq,mx,NAEQ
eqmxpc,EQBI,eq,mx,NAEQ
eqmxpc,FIRE,eq,mx,NAEQ
eqmxpc,FIRE1,eq,mx,NAEQ
eqmxpc,FIRE2,eq,mx,NAEQ
eqmxpc,FIRE3,eq,mx,NAEQ
eqmxpc,FIRE4,eq,mx,NAEQ
eqmxpc,FIRE5,eq,mx,NAEQ
eqmxpc,FIRE6,eq,mx,NAEQ
eqmxpc,FIRE7,eq,mx,NAEQ
eqmxpc,FIRE8,eq,mx,NAEQ
eqmxpc,FIREUNC,eq,mx,NAEQ
eqmxpc,GDMID,eq,mx,NAEQ
eqmxpc,GEOID,eq,mx,NAEQ
eqmxpc,GWD,eq,mx,NAEQ
eqmxpc,LAND,eq,mx,NAEQ
eqmxpc,LANDCV,eq,mx,NAEQ
eqmxpc,LANDUNC,eq,mx,NAEQ
eqmxpc,LIQ,eq,mx,NAEQ
eqmxpc,LIQCV,eq,mx,NAEQ
eqmxpc,LIQUNC,eq,mx,NAEQ
eqmxpc,N160CS,eq,mx,NAEQ
eqmxpc,NDVI,eq,mx,NAEQ
eqmxpc,PHI,eq,mx,NAEQ
eqmxpc,PRECIP,eq,mx,NAEQ
eqmxpc,ROUGH,eq,mx,NAEQ
eqmxpc,SLOPE,eq,mx,NAEQ
eqmxpc,SOIL,eq,mx,NAEQ
eqmxpc,SOILPERIOD,eq,mx,NAEQ
eqmxpc,SOILPEROIDUNC,eq,mx,NAEQ
eqmxpc,SOILTHICKNESS,eq,mx,NAEQ
eqmxpc,SOILUNC,eq,mx,NAEQ
eqmxpc,SOILVS,eq,mx,NAEQ
eqmxpc,STATECODE,eq,mx,NAEQ
eqmxpc,T15,eq,mx,NAEQ
eqmxpc,TOPO,eq,mx,NAEQ
eqmxpc,WFF,eq,mx,NAEQ
eqmxvrg_geoid,STATECODE,eq,mx,NAEQ
eqmxvrg_geoid,VRGHAZARD,eq,mx,NAEQ
eqmxvrgland,COHES,eq,mx,NAEQ
eqmxvrgland,GEOID,eq,mx,NAEQ
eqmxvrgland,HAZ,eq,mx,NAEQ
eqmxvrgland,HAZUNC,eq,mx,NAEQ
eqmxvrgland,LANDCV,eq,mx,NAEQ
eqmxvrgland,NDVI,eq,mx,NAEQ
eqmxvrgland,PHI,eq,mx,NAEQ
eqmxvrgland,ROUGH,eq,mx,NAEQ
eqmxvrgliq,CRITD,eq,mx,NAEQ
eqmxvrgliq,DC,eq,mx,NAEQ
eqmxvrgliq,DI,eq,mx,NAEQ
eqmxvrgliq,DISTRIV,eq,mx,NAEQ
eqmxvrgliq,GEOID,eq,mx,NAEQ
eqmxvrgliq,HAZ,eq,mx,NAEQ
eqmxvrgliq,HAZUNC,eq,mx,NAEQ
eqmxvrgliq,LIQCV,eq,mx,NAEQ
eqmxvrgliq,N160CS,eq,mx,NAEQ
eqmxvrgliq,T15,eq,mx,NAEQ
eqmxvrgliq,WFF,eq,mx,NAEQ
eqmxvrgsec,CTI,eq,mx,NAEQ
eqmxvrgsec,ELEV,eq,mx,NAEQ
eqmxvrgsec,GEOID,eq,mx,NAEQ
eqmxvrgsec,GWD,eq,mx,NAEQ
eqmxvrgsec,PRECIP,eq,mx,NAEQ
eqmxvrgsec,SLOPE,eq,mx,NAEQ
eqmxvrgsec,TOPO,eq,mx,NAEQ
eqmxvrgsoil,GEOID,eq,mx,NAEQ
eqmxvrgsoil,HAZ,eq,mx,NAEQ
eqmxvrgsoil,HAZUNC,eq,mx,NAEQ
eqmxvrgsoilperiod,BASINID,eq,mx,NAEQ
eqmxvrgsoilperiod,GEOID,eq,mx,NAEQ
eqmxvrgsoilperiod,SOILPERIOD,eq,mx,NAEQ
eqmxvrgsoilperiod,SOILPEROIDUNC,eq,mx,NAEQ
eqmxvrgsoilperiod,SOILTHICKNESS,eq,mx,NAEQ
eqmxvrgsoilperiod,SOILVS,eq,mx,NAEQ
eqmycr,BASINID,eq,my,0
eqmycr,COHES,eq,my,0
eqmycr,CRITD,eq,my,0
eqmycr,CTI,eq,my,0
eqmycr,DC,eq,my,0
eqmycr,DI,eq,my,0
eqmycr,DISTRIV,eq,my,0
eqmycr,ELEV,eq,my,0
eqmycr,EQBI,eq,my,0
eqmycr,FIRE,eq,my,0
eqmycr,FIRE1,eq,my,0
eqmycr,FIRE2,eq,my,0
eqmycr,FIRE3,eq,my,0
eqmycr,FIRE4,eq,my,0
eqmycr,FIRE5,eq,my,0
eqmycr,FIRE6,eq,my,0
eqmycr,FIRE7,eq,my,0
eqmycr,FIRE8,eq,my,0
eqmycr,FIREUNC,eq,my,0
eqmycr,GDMID,eq,my,0
eqmycr,GEOID,eq,my,0
eqmycr,GWD,eq,my,0
eqmycr,LAND,eq,my,0
eqmycr,LANDCV,eq,my,0
eqmycr,LANDUNC,eq,my,0
eqmycr,LIQ,eq,my,0
eqmycr,LIQCV,eq,my,0
eqmycr,LIQUNC,eq,my,0
eqmycr,N160CS,eq,my,0
eqmycr,NDVI,eq,my,0
eqmycr,PHI,eq,my,0
eqmycr,PRECIP,eq,my,0
eqmycr,ROUGH,eq,my,0
eqmycr,SLOPE,eq,my,0
eqmycr,SOIL,eq,my,0
eqmycr,SOILPERIOD,eq,my,0
eqmycr,SOILPEROIDUNC,eq,my,0
eqmycr,SOILTHICKNESS,eq,my,0
eqmycr,SOILUNC,eq,my,0
eqmycr,SOILVS,eq,my,0
eqmycr,T15,eq,my,0
eqmycr,TOPO,eq,my,0
eqmycr,WFF,eq,my,0
eqmycy,BASINID,eq,my,0
eqmycy,COHES,eq,my,0
eqmycy,CRITD,eq,my,0
eqmycy,CTI,eq,my,0
eqmycy,DC,eq,my,0
eqmycy,DI,eq,my,0
eqmycy,DISTRIV,eq,my,0
eqmycy,ELEV,eq,my,0
eqmycy,EQBI,eq,my,0
eqmycy,FIRE,eq,my,0
eqmycy,FIRE1,eq,my,0
eqmycy,FIRE2,eq,my,0
eqmycy,FIRE3,eq,my,0
eqmycy,FIRE4,eq,my,0
eqmycy,FIRE5,eq,my,0
eqmycy,FIRE6,eq,my,0
eqmycy,FIRE7,eq,my,0
eqmycy,FIRE8,eq,my,0
eqmycy,FIREUNC,eq,my,0
eqmycy,GDMID,eq,my,0
eqmycy,GEOID,eq,my,0
eqmycy,GWD,eq,my,0
eqmycy,LAND,eq,my,0
eqmycy,LANDCV,eq,my,0
eqmycy,LANDUNC,eq,my,0
eqmycy,LIQ,eq,my,0
eqmycy,LIQCV,eq,my,0
eqmycy,LIQUNC,eq,my,0
eqmycy,N160CS,eq,my,0
eqmycy,NDVI,eq,my,0
eqmycy,PHI,eq,my,0
eqmycy,PRECIP,eq,my,0
eqmycy,ROUGH,eq,my,0
eqmycy,SLOPE,eq,my,0
eqmycy,SOIL,eq,my,0
eqmycy,SOILPERIOD,eq,my,0
eqmycy,SOILPEROIDUNC,eq,my,0
eqmycy,SOILTHICKNESS,eq,my,0
eqmycy,SOILUNC,eq,my,0
eqmycy,SOILVS,eq,my,0
eqmycy,STATECODE,eq,my,0
eqmycy,T15,eq,my,0
eqmycy,TOPO,eq,my,0
eqmycy,WFF,eq,my,0
eqmydt,BASINID,eq,my,0
eqmydt,COHES,eq,my,0
eqmydt,CRITD,eq,my,0
eqmydt,CTI,eq,my,0
eqmydt,DC,eq,my,0
eqmydt,DI,eq,my,0
eqmydt,DISTRIV,eq,my,0
eqmydt,ELEV,eq,my,0
eqmydt,EQBI,eq,my,0
eqmydt,FIRE,eq,my,0
eqmydt,FIRE1,eq,my,0
eqmydt,FIRE2,eq,my,0
eqmydt,FIRE3,eq,my,0
eqmydt,FIRE4,eq,my,0
eqmydt,FIRE5,eq,my,0
eqmydt,FIRE6,eq,my,0
eqmydt,FIRE7,eq,my,0
eqmydt,FIRE8,eq,my,0
eqmydt,FIREUNC,eq,my,0
eqmydt,GDMID,eq,my,0
eqmydt,GEOID,eq,my,0
eqmydt,GWD,eq,my,0
eqmydt,LAND,eq,my,0
eqmydt,LANDCV,eq,my,0
eqmydt,LANDUNC,eq,my,0
eqmydt,LIQ,eq,my,0
eqmydt,LIQCV,eq,my,0
eqmydt,LIQUNC,eq,my,0
eqmydt,N160CS,eq,my,0
eqmydt,NDVI,eq,my,0
eqmydt,PHI,eq,my,0
eqmydt,PRECIP,eq,my,0
eqmydt,ROUGH,eq,my,0
eqmydt,SLOPE,eq,my,0
eqmydt,SOIL,eq,my,0
eqmydt,SOILPERIOD,eq,my,0
eqmydt,SOILPEROIDUNC,eq,my,0
eqmydt,SOILTHICKNESS,eq,my,0
eqmydt,SOILUNC,eq,my,0
eqmydt,SOILVS,eq,my,0
eqmydt,STATECODE,eq,my,0
eqmydt,T15,eq,my,0
eqmydt,TOPO,eq,my,0
eqmydt,WFF,eq,my,0
eqmypc,BASINID,eq,my,0
eqmypc,COHES,eq,my,0
eqmypc,CRITD,eq,my,0
eqmypc,CTI,eq,my,0
eqmypc,DC,eq,my,0
eqmypc,DI,eq,my,0
eqmypc,DISTRIV,eq,my,0
eqmypc,ELEV,eq,my,0
eqmypc,EQBI,eq,my,0
eqmypc,FIRE,eq,my,0
eqmypc,FIRE1,eq,my,0
eqmypc,FIRE2,eq,my,0
eqmypc,FIRE3,eq,my,0
eqmypc,FIRE4,eq,my,0
eqmypc,FIRE5,eq,my,0
eqmypc,FIRE6,eq,my,0
eqmypc,FIRE7,eq,my,0
eqmypc,FIRE8,eq,my,0
eqmypc,FIREUNC,eq,my,0
eqmypc,GDMID,eq,my,0
eqmypc,GEOID,eq,my,0
eqmypc,GWD,eq,my,0
eqmypc,LAND,eq,my,0
eqmypc,LANDCV,eq,my,0
eqmypc,LANDUNC,eq,my,0
eqmypc,LIQ,eq,my,0
eqmypc,LIQCV,eq,my,0
eqmypc,LIQUNC,eq,my,0
eqmypc,N160CS,eq,my,0
eqmypc,NDVI,eq,my,0
eqmypc,PHI,eq,my,0
eqmypc,PRECIP,eq,my,0
eqmypc,ROUGH,eq,my,0
eqmypc,SLOPE,eq,my,0
eqmypc,SOIL,eq,my,0
eqmypc,SOILPERIOD,eq,my,0
eqmypc,SOILPEROIDUNC,eq,my,0
eqmypc,SOILTHICKNESS,eq,my,0
eqmypc,SOILUNC,eq,my,0
eqmypc,SOILVS,eq,my,0
eqmypc,STATECODE,eq,my,0
eqmypc,T15,eq,my,0
eqmypc,TOPO,eq,my,0
eqmypc,WFF,eq,my,0
eqmyvrg_geoid,STATECODE,eq,my,0
eqmyvrg_geoid,VRGHAZARD,eq,my,0
eqmyvrgland,COHES,eq,my,0
eqmyvrgland,GEOID,eq,my,0
eqmyvrgland,HAZ,eq,my,0
eqmyvrgland,HAZUNC,eq,my,0
eqmyvrgland,LANDCV,eq,my,0
eqmyvrgland,NDVI,eq,my,0
eqmyvrgland,PHI,eq,my,0
eqmyvrgland,ROUGH,eq,my,0
eqmyvrgliq,CRITD,eq,my,0
eqmyvrgliq,DC,eq,my,0
eqmyvrgliq,DI,eq,my,0
eqmyvrgliq,DISTRIV,eq,my,0
eqmyvrgliq,GEOID,eq,my,0
eqmyvrgliq,HAZ,eq,my,0
eqmyvrgliq,HAZUNC,eq,my,0
eqmyvrgliq,LIQCV,eq,my,0
eqmyvrgliq,N160CS,eq,my,0
eqmyvrgliq,T15,eq,my,0
eqmyvrgliq,WFF,eq,my,0
eqmyvrgsoil,GEOID,eq,my,0
eqmyvrgsoil,HAZ,eq,my,0
eqmyvrgsoil,HAZUNC,eq,my,0
eqnicr,BASINID,eq,ni,0
eqnicr,COHES,eq,ni,0
eqnicr,CRITD,eq,ni,0
eqnicr,CTI,eq,ni,0
eqnicr,DC,eq,ni,0
eqnicr,DI,eq,ni,0
eqnicr,DISTRIV,eq,ni,0
eqnicr,ELEV,eq,ni,0
eqnicr,EQBI,eq,ni,0
eqnicr,FIRE,eq,ni,0
eqnicr,FIRE1,eq,ni,0
eqnicr,FIRE2,eq,ni,0
eqnicr,FIRE3,eq,ni,0
eqnicr,FIRE4,eq,ni,0
eqnicr,FIRE5,eq,ni,0
eqnicr,FIRE6,eq,ni,0
eqnicr,FIRE7,eq,ni,0
eqnicr,FIRE8,eq,ni,0
eqnicr,FIREUNC,eq,ni,0
eqnicr,GDMID,eq,ni,0
eqnicr,GEOID,eq,ni,0
eqnicr,GWD,eq,ni,0
eqnicr,LAND,eq,ni,0
eqnicr,LANDCV,eq,ni,0
eqnicr,LANDUNC,eq,ni,0
eqnicr,LIQ,eq,ni,0
eqnicr,LIQCV,eq,ni,0
eqnicr,LIQUNC,eq,ni,0
eqnicr,N160CS,eq,ni,0
eqnicr,NDVI,eq,ni,0
eqnicr,PHI,eq,ni,0
eqnicr,PRECIP,eq,ni,0
eqnicr,ROUGH,eq,ni,0
eqnicr,SLOPE,eq,ni,0
eqnicr,SOIL,eq,ni,0
eqnicr,SOILPERIOD,eq,ni,0
eqnicr,SOILPEROIDUNC,eq,ni,0
eqnicr,SOILTHICKNESS,eq,ni,0
eqnicr,SOILUNC,eq,ni,0
eqnicr,SOILVS,eq,ni,0
eqnicr,T15,eq,ni,0
eqnicr,TOPO,eq,ni,0
eqnicr,WFF,eq,ni,0
eqnidt,BASINID,eq,ni,0
eqnidt,COHES,eq,ni,0
eqnidt,CRITD,eq,ni,0
eqnidt,CTI,eq,ni,0
eqnidt,DC,eq,ni,0
eqnidt,DI,eq,ni,0
eqnidt,DISTRIV,eq,ni,0
eqnidt,ELEV,eq,ni,0
eqnidt,EQBI,eq,ni,0
eqnidt,FIRE,eq,ni,0
eqnidt,FIRE1,eq,ni,0
eqnidt,FIRE2,eq,ni,0
eqnidt,FIRE3,eq,ni,0
eqnidt,FIRE4,eq,ni,0
eqnidt,FIRE5,eq,ni,0
eqnidt,FIRE6,eq,ni,0
eqnidt,FIRE7,eq,ni,0
eqnidt,FIRE8,eq,ni,0
eqnidt,FIREUNC,eq,ni,0
eqnidt,GDMID,eq,ni,0
eqnidt,GEOID,eq,ni,0
eqnidt,GWD,eq,ni,0
eqnidt,LAND,eq,ni,0
eqnidt,LANDCV,eq,ni,0
eqnidt,LANDUNC,eq,ni,0
eqnidt,LIQ,eq,ni,0
eqnidt,LIQCV,eq,ni,0
eqnidt,LIQUNC,eq,ni,0
eqnidt,N160CS,eq,ni,0
eqnidt,NDVI,eq,ni,0
eqnidt,PHI,eq,ni,0
eqnidt,PRECIP,eq,ni,0
eqnidt,ROUGH,eq,ni,0
eqnidt,SLOPE,eq,ni,0
eqnidt,SOIL,eq,ni,0
eqnidt,SOILPERIOD,eq,ni,0
eqnidt,SOILPEROIDUNC,eq,ni,0
eqnidt,SOILTHICKNESS,eq,ni,0
eqnidt,SOILUNC,eq,ni,0
eqnidt,SOILVS,eq,ni,0
eqnidt,STATECODE,eq,ni,0
eqnidt,T15,eq,ni,0
eqnidt,TOPO,eq,ni,0
eqnidt,WFF,eq,ni,0
eqnist,BASINID,eq,ni,0
eqnist,COHES,eq,ni,0
eqnist,CRITD,eq,ni,0
eqnist,CTI,eq,ni,0
eqnist,DC,eq,ni,0
eqnist,DI,eq,ni,0
eqnist,DISTRIV,eq,ni,0
